:START_ID(Entity-ID),:END_ID(Entity-ID),:TYPE,relationship_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
ent_c4823eec5f3ad189,ent_c442a6ad9b8c0b2a,CAUSES,rel_cda7b3c7b50ddd85,调度不当,电网过载,原因因素,故障异常,导致,导致,导致,可能成因,"[""可能成因""]",可能成因,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[367],367,CAUSES,导致,Causes,导致 / Causes
ent_c4916503ddb001d0,ent_8e0d5742e6faea13,POWERS,rel_daf607497c9c5743,UPS 不间断电源,电池,设备部件,设备部件,供电,供电,供电,切换至电池供电,"[""切换至电池供电""]",切换至电池供电,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[365],365,POWERS,供电,Powers,供电 / Powers
ent_c66d7519e1ff1e20,ent_d70078928600690f,CAUSES,rel_21d546c73b1e0b13,振动冲击,灯具频繁烧毁,原因因素,故障异常,导致,导致,导致,与...有关,"[""与...有关""]",与...有关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[380],380,CAUSES,导致,Causes,导致 / Causes
ent_c68970f1dc655909,ent_f0fb48ce9ca5bd94,CAUSES,rel_2aa469084e70c0f3,电线标签绑扎不当,高压断路器,原因因素,设备部件,导致,导致,导致,系...导致...误跳闸,"[""系...导致...误跳闸""]",系...导致...误跳闸,,unmapped,null,[368],368,CAUSES,导致,Causes,导致 / Causes
ent_c8891d747d84181b,ent_dc31048873d8be87,POWERS,rel_15db23be415a4e79,联轴器,1 号发电机,设备部件,设备部件,供电,供电,供电,因...断裂导致,"[""因...断裂导致""]",因...断裂导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[368],368,POWERS,供电,Powers,供电 / Powers
ent_cc100a435e28c47f,ent_88f7201aa78d2b83,CAUSES,rel_c821e8d45f72c503,通信电缆松动,模块掉线,原因因素,故障异常,导致,导致,导致,因...引起,"[""因...引起""]",因...引起,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382,CAUSES,导致,Causes,导致 / Causes
ent_ce60962cf3959243,ent_cea22a1697282bcc,POWERS,rel_5dc08cc6d1f1f466,DCS,辅机,设备部件,设备部件,供电,供电,供电,实现...启停,"[""实现...启停""]",实现...启停,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[361],361,POWERS,供电,Powers,供电 / Powers
ent_d1b3e9e35bfbcdc4,ent_028c4ab91da06f04,MEASURES,rel_3e276e7ba142d8b1,日常巡检,单体电压,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_0e5d9f27fdc1dffa,MEASURES,rel_7880e63e7aec338f,日常巡检,机械损伤,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_19e308121eb6baf9,TARGETS,rel_1965c1de9da9d437,日常巡检,电动机,作业活动,设备部件,针对,针对,针对,对...执行检查,"[""对...执行检查""]",对...执行检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[363],363,TARGETS,针对,Targets,针对 / Targets
ent_d1b3e9e35bfbcdc4,ent_222aec5bc827fb71,MEASURES,rel_d3f6be86c99a30a9,日常巡检,冷却水温,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_2291d01646667dad,MEASURES,rel_24f35e51fbe022c8,日常巡检,异响异味,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_245d02b68a186b1f,TARGETS,rel_b9d96ae3fd9ac074,日常巡检,主配电板,作业活动,设备部件,针对,针对,针对,对...执行检查,"[""对...执行检查""]",对...执行检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[363],363,TARGETS,针对,Targets,针对 / Targets
ent_d1b3e9e35bfbcdc4,ent_246f3be538272893,MEASURES,rel_20d180b119c58e36,日常巡检,电解液液位,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_2a361253d37cac6c,MEASURES,rel_0e6ffd712b29b2b8,日常巡检,绝缘层破损,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_2d1c210dd512ea5a,MEASURES,rel_8f50639ce0fcadb8,日常巡检,电流,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_4e18fcdc148920d5,MEASURES,rel_e270cec3d48622d7,日常巡检,外观老化,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_57443d8772fdb91c,MEASURES,rel_500a3a5aaf44bf23,日常巡检,振动,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_5f86418e14f93639,FORMS,rel_add32afdd9664ade,日常巡检,技术档案,作业活动,文档记录,形成,形成,形成,形成可追溯的技术档案,"[""形成可追溯的技术档案""]",形成可追溯的技术档案,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""形成"", ""relation_key"": ""形成"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""文档记录""}",[363],363,FORMS,形成,Forms,形成 / Forms
ent_d1b3e9e35bfbcdc4,ent_60f1497fa5f831cc,MEASURES,rel_7a5cdfb984e140e5,日常巡检,接线端子松动,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_61559bc39a83bd3a,MEASURES,rel_ba95ddddbedad008,日常巡检,外壳温度,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_727fd5c4b9834ae4,MEASURES,rel_1f802457dccb840e,日常巡检,开关位置,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_7bf90791b6375966,MEASURES,rel_3cdbd1574e06b3a8,日常巡检,极柱腐蚀,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_7caf1d4cc6fbac73,MEASURES,rel_e9af432ff77fe13c,日常巡检,外观鼓包漏液,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_7cafb880fb8660ab,MEASURES,rel_13246d18fdda9feb,日常巡检,仪表读数,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_7ed9c0a163f632ca,MEASURES,rel_9fa2d71a91ef53fa,日常巡检,接线盒紧固情况,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_83886b22b177e4e1,MEASURES,rel_0455ac5f32e4d30a,日常巡检,腐蚀,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_896f0b3d2db47ea0,TARGETS,rel_67ab04b860a6217e,日常巡检,蓄电池组,作业活动,设备部件,针对,针对,针对,对...执行检查,"[""对...执行检查""]",对...执行检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[363],363,TARGETS,针对,Targets,针对 / Targets
ent_d1b3e9e35bfbcdc4,ent_92deb5e392b1a1cf,MEASURES,rel_3c17e947d68374aa,日常巡检,氧化腐蚀,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_957331561235c32d,FOLLOWS,rel_439e5a95fe528d1b,日常巡检,制造商说明书,作业活动,规范程序,遵循,遵循,遵循,按照...制定...执行,"[""按照...制定...执行""]",按照...制定...执行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[363],363,FOLLOWS,遵循,Follows,遵循 / Follows
ent_d1b3e9e35bfbcdc4,ent_9c28fa5df71ddafb,MEASURES,rel_5d226c390181baaf,日常巡检,发热变色,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_a334850d3d814564,TARGETS,rel_dff191cd9dcc9b2e,日常巡检,主发电机,作业活动,设备部件,针对,针对,针对,对...执行检查,"[""对...执行检查""]",对...执行检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[363],363,TARGETS,针对,Targets,针对 / Targets
ent_d1b3e9e35bfbcdc4,ent_a537deefbab49dc5,MEASURES,rel_731540efad0fa930,日常巡检,电压,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_a96e4db8d6b5a0c5,FOLLOWS,rel_1688aa1e7ecfcdf9,日常巡检,船级社要求,作业活动,规范程序,遵循,遵循,遵循,按照...制定...执行,"[""按照...制定...执行""]",按照...制定...执行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[363],363,FOLLOWS,遵循,Follows,遵循 / Follows
ent_d1b3e9e35bfbcdc4,ent_af2bae08bcbc01ff,MEASURES,rel_f6a660b7b7a62fb5,日常巡检,滑油压力,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_b4cff85cc9514fe9,MEASURES,rel_19e3d373d78aff83,日常巡检,指示灯状态,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_b5a67f86a7ae8ba7,PREVENTS,rel_36225e2e1c784425,日常巡检,早期故障,作业活动,故障异常,预防,预防,预防,发现早期故障的关键手段,"[""发现早期故障的关键手段""]",发现早期故障的关键手段,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[363],363,PREVENTS,预防,Prevents,预防 / Prevents
ent_d1b3e9e35bfbcdc4,ent_bae5178cfbfba644,MEASURES,rel_761b7b169865edda,日常巡检,冒烟,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_c18fea493cf9f486,MEASURES,rel_9b7df86c69eb0581,日常巡检,敷设是否牢固,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_d93631171dccb809,MEASURES,rel_d6bba940bc1185d4,日常巡检,异味,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_e2b080e162e32f24,MEASURES,rel_79f132a3310d7628,日常巡检,频率,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_ed4dc9789ac6c6af,TARGETS,rel_435f75c65fccc083,日常巡检,应急配电板,作业活动,设备部件,针对,针对,针对,对...执行检查,"[""对...执行检查""]",对...执行检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[363],363,TARGETS,针对,Targets,针对 / Targets
ent_d1b3e9e35bfbcdc4,ent_f528c775bf16d633,MEASURES,rel_59323f0809ec03ae,日常巡检,运行声音,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d1b3e9e35bfbcdc4,ent_f65dae4673d2c7a5,TARGETS,rel_a08114b046bb7102,日常巡检,电缆线路,作业活动,设备部件,针对,针对,针对,对...执行检查,"[""对...执行检查""]",对...执行检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[363],363,TARGETS,针对,Targets,针对 / Targets
ent_d1b3e9e35bfbcdc4,ent_fe1b7266f87bc6ea,MEASURES,rel_99bde1aa38cb2614,日常巡检,排烟颜色,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363,MEASURES,监测,Measures,监测 / Measures
ent_d2203e66744c9b08,ent_d553872cd3f4d96e,CAUSES,rel_c94507c6ed1ea406,信号线路受干扰,转速反馈异常,原因因素,故障异常,导致,导致,导致,可能由...造成,"[""可能由...造成""]",可能由...造成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382,CAUSES,导致,Causes,导致 / Causes
ent_d3955ecb237b2ebf,ent_5a0830226afad0a7,TARGETS,rel_0d826b49de641eb8,电气系统维护,电气系统,作业活动,电气系统,针对,针对,针对,电气系统,"[""电气系统""]",电气系统,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""电气系统""}",[360],360,TARGETS,针对,Targets,针对 / Targets
ent_d4ec785eda560125,ent_d985fb03a3b4180a,TARGETS,rel_4ee09ea1441ea61a,组件状态检查,熔断器,作业活动,设备部件,针对,针对,针对,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[365],365,TARGETS,针对,Targets,针对 / Targets
ent_d60a37268357f373,ent_8c79e6f8399b586b,TARGETS,rel_6dabf89d5b185320,物理连接检查,紧固螺栓,作业活动,设备部件,针对,针对,针对,观察,"[""观察""]",观察,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[365],365,TARGETS,针对,Targets,针对 / Targets
ent_d60a37268357f373,ent_90017b97d660b454,TARGETS,rel_993619ccdc706400,物理连接检查,接线头,作业活动,设备部件,针对,针对,针对,观察,"[""观察""]",观察,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[365],365,TARGETS,针对,Targets,针对 / Targets
ent_d62486e0051153f4,ent_493e81fdea7d46fa,REFERENCES,rel_fc84050dbde4a758,船舶电气设备管理与维修保养手册,《钢质海船入级规范》,文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360,REFERENCES,引用,References,引用 / References
ent_d62486e0051153f4,ent_6a7c0ddb8ae18bf9,REFERENCES,rel_885ff7228fc2c6f2,船舶电气设备管理与维修保养手册,《国内航行海船检验规则 (2025)》,文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360,REFERENCES,引用,References,引用 / References
ent_d62486e0051153f4,ent_7ffa70f0133ca202,REFERENCES,rel_33ade2881a5aa72f,船舶电气设备管理与维修保养手册,GB/T7357-2025《船舶电气设备系统设计 保护》,文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360,REFERENCES,引用,References,引用 / References
ent_d62486e0051153f4,ent_8bce1d7be0732e44,REFERENCES,rel_5e0809ae5a32a176,船舶电气设备管理与维修保养手册,《国际海上人命安全公约》(SOLAS),文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360,REFERENCES,引用,References,引用 / References
ent_d62486e0051153f4,ent_d669b8a7aee23bcf,REFERENCES,rel_5e70a144a3b04851,船舶电气设备管理与维修保养手册,IEC 60092 系列国际电工标准,文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360,REFERENCES,引用,References,引用 / References
ent_d62486e0051153f4,ent_eb1725d919c40990,REFERENCES,rel_3df7e815913f91e7,船舶电气设备管理与维修保养手册,GB/T7358-2025《船舶电气设备 系统设计总则》,文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360,REFERENCES,引用,References,引用 / References
ent_d62486e0051153f4,ent_fa0dc3816a2ff336,REFERENCES,rel_27232d72ddf69e22,船舶电气设备管理与维修保养手册,CB/T3713-1995《船舶电气设备文字符号》,文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360,REFERENCES,引用,References,引用 / References
ent_d70078928600690f,ent_243f5e26d45fa693,AFFECTS,rel_dd3d0a07dbca9fb0,灯具频繁烧毁,照明系统,故障异常,电气系统,影响,影响,影响,关系到,"[""关系到""]",关系到,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[380],380,AFFECTS,影响,Affects,影响 / Affects
ent_d76aa6706deb4594,ent_dbf9ce2d2f3458e3,OCCURS_AT,rel_e142b6c0f128f8c6,端子发热,蓄电池,故障异常,设备部件,发生于,发生于,发生于,隐含于上下文,"[""隐含于上下文""]",隐含于上下文,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""设备部件""}",[379],379,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
ent_d938c3c3926b7e3d,ent_1f364ab7737f11f1,TARGETS,rel_e8bf8d267d5310f8,局部修复,绝缘层破损部位,作业活动,设备部件,针对,针对,针对,采取局部修复,"[""采取局部修复""]",采取局部修复,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[381],381,TARGETS,针对,Targets,针对 / Targets
ent_d9c5a65303f72ec5,ent_eb902a5e499c383e,HANDLES,rel_83823d665b454c1e,维修,故障,作业活动,故障异常,处理,处理,处理,维修,"[""维修""]",维修,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[384],384,HANDLES,处理,Handles,处理 / Handles
