relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
rel_86faa9b2f7d84956,REL_523E40A074,ent_c7cd5382a1dfbfe8,ent_66ca4a6bd5a95058,冲车试验,卡滞,检验/试验,故障/异常,发现,发现,发现,检查...无,"[""检查...无""]",检查...无,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发现"", ""relation_key"": ""发现"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""故障/异常""}",[347],347,DISCOVERS,发现,Discovers,发现 / Discovers
rel_4ac57d8d813f0972,REL_523E40A074,ent_c7cd5382a1dfbfe8,ent_6a3f76d3bd75fe49,冲车试验,杂物,检验/试验,故障/异常,发现,发现,发现,检查...有无,"[""检查...有无""]",检查...有无,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发现"", ""relation_key"": ""发现"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""故障/异常""}",[347],347,DISCOVERS,发现,Discovers,发现 / Discovers
rel_5252917243ddb824,REL_523E40A074,ent_c7cd5382a1dfbfe8,ent_8b118f56a6237a57,冲车试验,积水,检验/试验,故障/异常,发现,发现,发现,检查...有无,"[""检查...有无""]",检查...有无,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发现"", ""relation_key"": ""发现"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""故障/异常""}",[347],347,DISCOVERS,发现,Discovers,发现 / Discovers
rel_03dc69964664890c,REL_B3FF0C7392,ent_c7cd5382a1dfbfe8,ent_bb083028173ba6c1,冲车试验,柴油机,检验/试验,设备对象,检测,检测,检测,带动...转动，进行...检查,"[""带动...转动，进行...检查""]",带动...转动，进行...检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[347],347,INSPECTS,检测,Inspects,检测 / Inspects
rel_121b06e0abd1ffee,REL_B3FF0C7392,ent_c7cd5382a1dfbfe8,ent_fc1d1ec40cc78362,冲车试验,启动系统,检验/试验,设备对象,检测,检测,检测,检查...动作正常,"[""检查...动作正常""]",检查...动作正常,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[347],347,INSPECTS,检测,Inspects,检测 / Inspects
rel_8be51cb6fb3091f2,REL_9899E5D4D0,ent_c811cef0a2e9c2c9,ent_fef38f2b481cd055,缸套冷却不充分,磨损,原因/影响因素,故障/异常,导致,导致,导致,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[354],354,CAUSES,导致,Causes,导致 / Causes
rel_027fa5282385250d,REL_6931BB1DA1,ent_c885fa4ea96256f8,ent_fcfd4da3c5d04fbf,故障模式与影响分析,《船舶柴油机部件维修故障勘验报告》,维修活动,文件,产出,产出,产出,出具,"[""出具""]",出具,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""产出"", ""relation_key"": ""产出"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[334],334,PRODUCES,产出,Produces,产出 / Produces
rel_9f13d3939093c37c,REL_523E40A074,ent_c8fa95075fe1f8ef,ent_37bdb473e450635a,曲轴系统检测,拐挡差,检验/试验,参数/指标,发现,发现,发现,检测,"[""检测""]",检测,,unmapped,null,[331],331,DISCOVERS,发现,Discovers,发现 / Discovers
rel_fbe976a1c1389768,REL_B3FF0C7392,ent_c8fa95075fe1f8ef,ent_96bdeb334345fd80,曲轴系统检测,曲轴系统,检验/试验,设备对象,检测,检测,检测,针对...检测,"[""针对...检测""]",针对...检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[331],331,INSPECTS,检测,Inspects,检测 / Inspects
rel_306d41d206257eae,REL_523E40A074,ent_c8fa95075fe1f8ef,ent_c65259c17f7d0cd7,曲轴系统检测,曲轴变形,检验/试验,故障/异常,发现,发现,发现,判断,"[""判断""]",判断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发现"", ""relation_key"": ""发现"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""故障/异常""}",[331],331,DISCOVERS,发现,Discovers,发现 / Discovers
rel_2d84ccc519ea04c9,REL_523E40A074,ent_c8fa95075fe1f8ef,ent_f9f3390b7abe692f,曲轴系统检测,主轴承磨损,检验/试验,故障/异常,发现,发现,发现,判断,"[""判断""]",判断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发现"", ""relation_key"": ""发现"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""故障/异常""}",[331],331,DISCOVERS,发现,Discovers,发现 / Discovers
rel_54f9098a8bc219e8,REL_B3FF0C7392,ent_c9da5fd4b3c4b0c7,ent_320c7d887fdd6fcb,进场检验,规格,检验/试验,参数/指标,检测,检测,检测,核对,"[""核对""]",核对,,unmapped,null,[338],338,INSPECTS,检测,Inspects,检测 / Inspects
rel_617e87442e992555,REL_B3FF0C7392,ent_c9da5fd4b3c4b0c7,ent_3e9a653a82166956,进场检验,耗材,检验/试验,设备对象,检测,检测,检测,检验,"[""检验""]",检验,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[338],338,INSPECTS,检测,Inspects,检测 / Inspects
rel_3a7f5be5473b0048,REL_B3FF0C7392,ent_c9da5fd4b3c4b0c7,ent_953d658b3d376a81,进场检验,材质,检验/试验,参数/指标,检测,检测,检测,核对,"[""核对""]",核对,,unmapped,null,[338],338,INSPECTS,检测,Inspects,检测 / Inspects
rel_23967d36d20f581c,REL_B3FF0C7392,ent_c9da5fd4b3c4b0c7,ent_a4a695888f81d744,进场检验,备件,检验/试验,设备对象,检测,检测,检测,检验,"[""检验""]",检验,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[338],338,INSPECTS,检测,Inspects,检测 / Inspects
rel_c564fb2c45da8a01,REL_B3FF0C7392,ent_c9da5fd4b3c4b0c7,ent_af749f361d9eeb1a,进场检验,船级社认可证书,检验/试验,文件,检测,检测,检测,查验,"[""查验""]",查验,,unmapped,null,[338],338,INSPECTS,检测,Inspects,检测 / Inspects
rel_b89753612583e007,REL_B3FF0C7392,ent_c9da5fd4b3c4b0c7,ent_b9b4063b7e28484f,进场检验,原厂合格证明,检验/试验,文件,检测,检测,检测,查验,"[""查验""]",查验,,unmapped,null,[338],338,INSPECTS,检测,Inspects,检测 / Inspects
rel_46f7471a9696aa19,REL_B3FF0C7392,ent_c9da5fd4b3c4b0c7,ent_d10169135e70b816,进场检验,型号,检验/试验,参数/指标,检测,检测,检测,核对,"[""核对""]",核对,,unmapped,null,[338],338,INSPECTS,检测,Inspects,检测 / Inspects
rel_3d0817de51f8ff10,REL_B3FF0C7392,ent_c9da5fd4b3c4b0c7,ent_d10b9848ef48c140,进场检验,辅助物料,检验/试验,设备对象,检测,检测,检测,检验,"[""检验""]",检验,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[338],338,INSPECTS,检测,Inspects,检测 / Inspects
rel_45166447cd993a09,REL_C11219E27C,ent_cc1ff0bebb0bea7a,ent_0e40d7fb2f4a2f3e,旁站监督,违章作业纠正,维修活动,维修活动,前置于,前置于,前置于,监督作业过程...纠正违章作业行为,"[""监督作业过程...纠正违章作业行为""]",监督作业过程...纠正违章作业行为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""前置于"", ""relation_key"": ""前置于"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修活动""}",[342],342,PRECEDES,前置于,Precedes,前置于 / Precedes
rel_7bda8c90bc296411,REL_C11219E27C,ent_cc1ff0bebb0bea7a,ent_4830511807b833fa,旁站监督,安全隐患排查,维修活动,维修活动,前置于,前置于,前置于,监督作业过程...及时排查安全隐患,"[""监督作业过程...及时排查安全隐患""]",监督作业过程...及时排查安全隐患,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""前置于"", ""relation_key"": ""前置于"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修活动""}",[342],342,PRECEDES,前置于,Precedes,前置于 / Precedes
rel_daa86d220fa72b56,REL_9899E5D4D0,ent_ce7cf1c566a9e614,ent_01eb22edd7bc3c8a,排气阀喷出火焰,驱动泵上的安全阀起跳,故障/异常,故障/异常,导致,导致,导致,甚至导致,"[""甚至导致""]",甚至导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[352],352,CAUSES,导致,Causes,导致 / Causes
rel_b75bba4f43c90474,REL_9899E5D4D0,ent_ce7cf1c566a9e614,ent_55b73840218a0c1c,排气阀喷出火焰,高压油管暴振,故障/异常,故障/异常,导致,导致,导致,甚至导致,"[""甚至导致""]",甚至导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[352],352,CAUSES,导致,Causes,导致 / Causes
rel_cef0d146eea7fb47,REL_B3FF0C7392,ent_cee20e6f168b1495,ent_3b2531769a42f74c,曲轴圆角过渡处裂纹检测,曲轴,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_4c0f736702fb7b74,REL_B3FF0C7392,ent_cf26e8112010f1d7,ent_e61e5e23e63c52ee,轴瓦合金层厚度检测,轴瓦,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_a798175ff96f4d2c,REL_C87CBD5FC8,ent_d0da93f6fa32134d,ent_8e43122110df3a4a,全体轮机管理人员,温度,责任主体,参数/指标,监控,监控,监控,对...保持高度敏感,"[""对...保持高度敏感""]",对...保持高度敏感,,unmapped,null,[350],350,MONITORS,监控,Monitors,监控 / Monitors
rel_5c33d820afe077cc,REL_C87CBD5FC8,ent_d0da93f6fa32134d,ent_c78b9c0298d53f39,全体轮机管理人员,压力,责任主体,参数/指标,监控,监控,监控,对...保持高度敏感,"[""对...保持高度敏感""]",对...保持高度敏感,,unmapped,null,[350],350,MONITORS,监控,Monitors,监控 / Monitors
rel_18e58eef7900e23e,REL_523E40A074,ent_d0ef9d248e0ac1f8,ent_5cd62179170156bd,裂纹检测,裂纹,检验/试验,故障/异常,发现,发现,发现,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发现"", ""relation_key"": ""发现"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""故障/异常""}",[333],333,DISCOVERS,发现,Discovers,发现 / Discovers
rel_3aec30c5b65f1c29,REL_B3FF0C7392,ent_d0ef9d248e0ac1f8,ent_dffe3a34eaf57fdf,裂纹检测,气缸套,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_8dd41f2877ed8102,REL_B3FF0C7392,ent_d0ef9d248e0ac1f8,ent_e61e5e23e63c52ee,裂纹检测,轴瓦,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_be7e693aa76db4e6,REL_FEA281029C,ent_d1a66c9a230a7a81,ent_a2cd9733fbe4e90a,增压技术,车用柴油机,维修工艺/措施,设备对象,适用于,适用于,适用于,采用了,"[""采用了""]",采用了,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""设备对象""}",[356],356,APPLIES_TO,适用于,Applies To,适用于 / Applies To
rel_ff9d2d5a775862cc,REL_FEA281029C,ent_d1a66c9a230a7a81,ent_ea6e9ac7cbc3088f,增压技术,船用大功率柴油机,维修工艺/措施,设备对象,适用于,适用于,适用于,采用了,"[""采用了""]",采用了,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""设备对象""}",[356],356,APPLIES_TO,适用于,Applies To,适用于 / Applies To
rel_d11642d1f93a3020,REL_C64883763F,ent_d218176668ecf113,ent_7c20afeca6782412,缸套,裂损,设备对象,故障/异常,发生故障,发生故障,发生故障,常见故障为裂损,"[""常见故障为裂损""]",常见故障为裂损,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生故障"", ""relation_key"": ""发生故障"", ""source_entity_type"": ""设备对象"", ""target_entity_type"": ""故障/异常""}",[353],353,EXPERIENCES_FAILURE,发生故障,Experiences Failure,发生故障 / Experiences Failure
rel_12fda3901c9a15a3,REL_C64883763F,ent_d218176668ecf113,ent_fef38f2b481cd055,缸套,磨损,设备对象,故障/异常,发生故障,发生故障,发生故障,常见故障为磨损,"[""常见故障为磨损""]",常见故障为磨损,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生故障"", ""relation_key"": ""发生故障"", ""source_entity_type"": ""设备对象"", ""target_entity_type"": ""故障/异常""}",[353],353,EXPERIENCES_FAILURE,发生故障,Experiences Failure,发生故障 / Experiences Failure
rel_f3a83ec3b866a636,REL_9899E5D4D0,ent_d30ca95ea9062ea5,ent_fef38f2b481cd055,活塞环与缸套不匹配,磨损,原因/影响因素,故障/异常,导致,导致,导致,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[354],354,CAUSES,导致,Causes,导致 / Causes
rel_d9c57281bbb78304,REL_FEA281029C,ent_d37a736e41f72ccb,ent_31e1588cb74ba2ea,原厂装配工艺,需更换的部件,维修工艺/措施,设备对象,适用于,适用于,适用于,进行安装,"[""进行安装""]",进行安装,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""设备对象""}",[341],341,APPLIES_TO,适用于,Applies To,适用于 / Applies To
rel_d59dd41dc964667d,REL_C87CBD5FC8,ent_d3d383392c76662f,ent_1f85f97dfb6657aa,日常维护,轴系的技术状况,维修活动,参数/指标,监控,监控,监控,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[354],354,MONITORS,监控,Monitors,监控 / Monitors
rel_fbfde5e2f2e4d336,REL_C87CBD5FC8,ent_d3d383392c76662f,ent_5c58fa15a2acab69,日常维护,主机的振动情况,维修活动,参数/指标,监控,监控,监控,观察,"[""观察""]",观察,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[354],354,MONITORS,监控,Monitors,监控 / Monitors
rel_c9fb2616a12d3fd5,REL_BD64B73930,ent_d3d383392c76662f,ent_76cb921e7b776c05,日常维护,修复密封不良的接合面,维修活动,维修工艺/措施,采用维修工艺,采用维修工艺,采用维修工艺,及时,"[""及时""]",及时,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用维修工艺"", ""relation_key"": ""采用维修工艺"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修工艺/措施""}",[354],354,USES_REPAIR_PROCESS,采用维修工艺,Uses Repair Process,采用维修工艺 / Uses Repair Process
rel_8015845870299787,REL_C87CBD5FC8,ent_d3d383392c76662f,ent_e426e6cf8f0414c8,日常维护,相关螺栓的松紧度,维修活动,参数/指标,监控,监控,监控,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[354],354,MONITORS,监控,Monitors,监控 / Monitors
rel_059a7a68029acbe2,REL_BD64B73930,ent_d3d383392c76662f,ent_f30f458e1dcefc74,日常维护,紧固松动螺栓,维修活动,维修工艺/措施,采用维修工艺,采用维修工艺,采用维修工艺,及时,"[""及时""]",及时,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用维修工艺"", ""relation_key"": ""采用维修工艺"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修工艺/措施""}",[354],354,USES_REPAIR_PROCESS,采用维修工艺,Uses Repair Process,采用维修工艺 / Uses Repair Process
rel_1b6498ae284f517f,REL_B3FF0C7392,ent_d42ceed7ea9e65db,ent_326df6a4cd310540,燃油系统密性试验,燃油系统,检验/试验,设备对象,检测,检测,检测,检查系统无渗漏,"[""检查系统无渗漏""]",检查系统无渗漏,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[346],346,INSPECTS,检测,Inspects,检测 / Inspects
rel_a3217aab3b02a62b,REL_F896FB3776,ent_d471f1a0d284d1b5,ent_388af6dd333ba1a7,质量管控节点,完工检验,检验/试验,检验/试验,包含,包含,包含,分为,"[""分为""]",分为,,unmapped,null,[336],336,CONTAINS,包含,Contains,包含 / Contains
rel_a728e6642a1a18c5,REL_F896FB3776,ent_d471f1a0d284d1b5,ent_47504aa1eb4bb1a5,质量管控节点,进厂检验,检验/试验,检验/试验,包含,包含,包含,分为,"[""分为""]",分为,,unmapped,null,[336],336,CONTAINS,包含,Contains,包含 / Contains
rel_efc8bb54588e766c,REL_F896FB3776,ent_d471f1a0d284d1b5,ent_a8ca98afc724c9a1,质量管控节点,工序间检验,检验/试验,检验/试验,包含,包含,包含,分为,"[""分为""]",分为,,unmapped,null,[336],336,CONTAINS,包含,Contains,包含 / Contains
rel_e84978cfc7fee217,REL_9899E5D4D0,ent_d4fcd5881a5ff219,ent_bc234aad74603fd6,燃烧不良,局部烧蚀,原因/影响因素,故障/异常,导致,导致,导致,引发,"[""引发""]",引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[353],353,CAUSES,导致,Causes,导致 / Causes
rel_9c392b55a20dd60c,REL_523E40A074,ent_d54aeff630769beb,ent_26a65c861bd3420e,检查仪表传感器执行机构,松脱,维修活动,故障/异常,发现,发现,发现,检查...有无,"[""检查...有无""]",检查...有无,,unmapped,null,[330],330,DISCOVERS,发现,Discovers,发现 / Discovers
rel_69415aaca59a39e2,REL_523E40A074,ent_d54aeff630769beb,ent_7ccfb5e37ef207f0,检查仪表传感器执行机构,损坏,维修活动,故障/异常,发现,发现,发现,检查...有无,"[""检查...有无""]",检查...有无,,unmapped,null,[330],330,DISCOVERS,发现,Discovers,发现 / Discovers
rel_81677d077f3c2a99,REL_9899E5D4D0,ent_d5d78e7cbffac2eb,ent_7c20afeca6782412,负荷热应力,裂损,原因/影响因素,故障/异常,导致,导致,导致,外部原因,"[""外部原因""]",外部原因,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[353],353,CAUSES,导致,Causes,导致 / Causes
rel_10d39dddcc38e492,REL_B3FF0C7392,ent_d79d4bead66c5e2b,ent_bb083028173ba6c1,航行试验,柴油机,检验/试验,设备对象,检测,检测,检测,测试柴油机,"[""测试柴油机""]",测试柴油机,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[348],348,INSPECTS,检测,Inspects,检测 / Inspects
rel_36ed7b4f1e28530a,REL_9899E5D4D0,ent_d829adbd3e004f09,ent_06635fde7da16be3,主机结构稳定性下降,连锁故障,故障/异常,故障/异常,导致,导致,导致,引发,"[""引发""]",引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[355],355,CAUSES,导致,Causes,导致 / Causes
rel_b3cfd6f6ffa9f8f6,REL_9899E5D4D0,ent_d85b5056fa39135d,ent_9d7af5c15d605e11,扭转和惯性力不平稳带来的振动,机座油底壳裂损与变形,原因/影响因素,故障/异常,导致,导致,导致,主要原因包括,"[""主要原因包括""]",主要原因包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[354],354,CAUSES,导致,Causes,导致 / Causes
rel_f79221274fc3b34f,REL_9899E5D4D0,ent_d85b5056fa39135d,ent_e1e413181256ce4b,扭转和惯性力不平稳带来的振动,缸体裂损与变形,原因/影响因素,故障/异常,导致,导致,导致,主要原因包括,"[""主要原因包括""]",主要原因包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[354],354,CAUSES,导致,Causes,导致 / Causes
rel_84f7bf55515a1a17,REL_9899E5D4D0,ent_d85b5056fa39135d,ent_ebc2d1f02ea82beb,扭转和惯性力不平稳带来的振动,A 字架裂损与变形,原因/影响因素,故障/异常,导致,导致,导致,主要原因包括,"[""主要原因包括""]",主要原因包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[354],354,CAUSES,导致,Causes,导致 / Causes
rel_b342efc1714ac05e,REL_D984D98F05,ent_d86da48f47946a00,ent_b27c13745000f109,新备件,备件进场检验标准,设备对象,文件,依据,依据,依据,明确...标准,"[""明确...标准""]",明确...标准,,unmapped,null,[336],336,BASED_ON,依据,Based On,依据 / Based On
rel_ebc8fa282fdfacd7,REL_B3FF0C7392,ent_d8f95ed5adf7e9c1,ent_cbe10344992e43d6,活塞销孔圆柱度检测,活塞组件,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_b1dbbdbdb08bbfbb,REL_6931BB1DA1,ent_d99707f64bbe28a4,ent_4415d14a3d15d685,检验人员,检验记录,责任主体,文件,产出,产出,产出,出具,"[""出具""]",出具,,unmapped,null,[343],343,PRODUCES,产出,Produces,产出 / Produces
rel_883a65f265c7c5bb,REL_B56D9AC6C5,ent_d99707f64bbe28a4,ent_4415d14a3d15d685,检验人员,检验记录,责任主体,文件,确认,确认,确认,签字确认,"[""签字确认""]",签字确认,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""确认"", ""relation_key"": ""确认"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""文件""}",[343],343,CONFIRMS,确认,Confirms,确认 / Confirms
rel_5d400d37a26d733f,REL_76FDF5E82D,ent_d99707f64bbe28a4,ent_6251d9fced493149,检验人员,故障勘验,责任主体,维修活动,负责,负责,负责,组织...进行技术交底,"[""组织...进行技术交底""]",组织...进行技术交底,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""负责"", ""relation_key"": ""负责"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[329],329,RESPONSIBLE_FOR,负责,Responsible For,负责 / Responsible For
rel_834d76bd35877936,REL_6931BB1DA1,ent_d99707f64bbe28a4,ent_c2d9a317afe06c02,检验人员,报告,责任主体,文件,产出,产出,产出,出具,"[""出具""]",出具,,unmapped,null,[343],343,PRODUCES,产出,Produces,产出 / Produces
rel_2ddf975605aa3661,REL_B56D9AC6C5,ent_d99707f64bbe28a4,ent_c2d9a317afe06c02,检验人员,报告,责任主体,文件,确认,确认,确认,签字确认,"[""签字确认""]",签字确认,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""确认"", ""relation_key"": ""确认"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""文件""}",[343],343,CONFIRMS,确认,Confirms,确认 / Confirms
rel_70498a141da17a54,REL_D984D98F05,ent_d9e677d249ad2e84,ent_069b45b1e8be770e,气阀与阀座研磨,技术标准,维修活动,文件,依据,依据,依据,符合,"[""符合""]",符合,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[340],340,BASED_ON,依据,Based On,依据 / Based On
rel_cf867d0d8833c5e0,REL_C87CBD5FC8,ent_d9e677d249ad2e84,ent_154af1389cc4da49,气阀与阀座研磨,密封面宽度,维修活动,参数/指标,监控,监控,监控,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[340],340,MONITORS,监控,Monitors,监控 / Monitors
rel_f8d9c945acc1de12,REL_C87CBD5FC8,ent_d9e677d249ad2e84,ent_1badb587d3def904,气阀与阀座研磨,密封性,维修活动,参数/指标,监控,监控,监控,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[340],340,MONITORS,监控,Monitors,监控 / Monitors
