relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe
rel_de254b3d5c78aac2,REL_F599D32E5F,ent_ce850956b7599c66,ent_023881db1c7534fb,确认是否收到合闸信号,主开关拒动或误动,处置措施,故障类型,用于处理,用于处理,用于处理,处理顺序应为,"[""处理顺序应为""]",处理顺序应为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[438],438
rel_929374907c291028,REL_5D9506010F,ent_ce924e7eeb0752a0,ent_1fa84eb32ed8ca04,SLOW DOWN 动作,电动辅助鼓风机,故障现象,机电对象,表现为,表现为,表现为,联动起动,"[""联动起动""]",联动起动,,unmapped,null,[442],442
rel_6fe5cd84be0d3b0d,REL_5D9506010F,ent_ce924e7eeb0752a0,ent_4011198a082987e2,SLOW DOWN 动作,主机自动降速,故障现象,故障现象,表现为,表现为,表现为,由...自动降为,"[""由...自动降为""]",由...自动降为,,unmapped,null,[442],442
rel_1c177f1484529292,REL_5D9506010F,ent_ce924e7eeb0752a0,ent_9464329dea65cc3d,SLOW DOWN 动作,备用发电机,故障现象,机电对象,表现为,表现为,表现为,自动起动,"[""自动起动""]",自动起动,,unmapped,null,[442],442
rel_c06b749d5ba72a20,REL_C8F49B50A6,ent_ce927faf165ac3b2,ent_a3f20706884587b3,合理负荷控制,主配电板跳闸,预防管理策略,故障类型,用于预防,用于预防,用于预防,应通过...进行预防,"[""应通过...进行预防""]",应通过...进行预防,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于预防"", ""relation_key"": ""用于预防"", ""source_entity_type"": ""预防管理策略"", ""target_entity_type"": ""故障类型""}",[438],438
rel_6266d8144b9062ce,REL_9899E5D4D0,ent_cf41fb86ac51b212,ent_193292d6c8619079,海水侧附着物,散热器堵塞,原因因素,故障类型,导致,导致,导致,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[433],433
rel_b3a3e21e7a9146ff,REL_9899E5D4D0,ent_cf45493128f894ef,ent_8d95bcef7e30895d,油泥沉积,油滤器堵塞,原因因素,故障类型,导致,导致,导致,由...引起,"[""由...引起""]",由...引起,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[432],432
rel_d40828355b191283,REL_F599D32E5F,ent_d01dbe6f10baaecb,ent_d5456af00372cb7b,船岸通信链路,远程诊断,监测诊断手段,处置措施,用于处理,用于处理,用于处理,实现,"[""实现""]",实现,,unmapped,null,[434],434
rel_a077f145b9b29653,REL_F599D32E5F,ent_d01dbe6f10baaecb,ent_eb7e78551eb03970,船岸通信链路,专家会诊,监测诊断手段,处置措施,用于处理,用于处理,用于处理,实现,"[""实现""]",实现,,unmapped,null,[434],434
rel_8a81f466d12be9a0,REL_9899E5D4D0,ent_d03e033e80ab8636,ent_79088ddeec01a7b3,减速过快,过电压故障,原因因素,故障类型,导致,导致,导致,会使...导致,"[""会使...导致""]",会使...导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[439],439
rel_9d0822a67e86a6cb,REL_9899E5D4D0,ent_d18c340edfb46acb,ent_ee247bf4973d445d,未按规程将重油切换为轻柴油,主机无法启动,原因因素,故障类型,导致,导致,导致,致使,"[""致使""]",致使,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[445],445
rel_76842fa3f6d331ca,REL_6ED9EA33F3,ent_d197f791649ab29c,ent_51f510ed28884a33,盘车并进行机械听诊和曲轴运动机构检查,主机,监测诊断手段,机电对象,监测,监测,监测,盘车并进行...检查,"[""盘车并进行...检查""]",盘车并进行...检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""机电对象""}",[443],443
rel_347bb77c3e2d0b0e,REL_9899E5D4D0,ent_d2231ce1a2daa422,ent_f791342dfe372ec8,恶劣天气,主机失速,原因因素,故障类型,导致,导致,导致,若...发生,"[""若...发生""]",若...发生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[429],429
rel_e2a8c22c0f31f98b,REL_F599D32E5F,ent_d2e9286e3c2ec64a,ent_ba59e062e81c9117,机械除垢,电网绝缘过低与接地故障,处置措施,故障类型,用于处理,用于处理,用于处理,对换热器进行,"[""对换热器进行""]",对换热器进行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[436],436
rel_d07a53629d861494,REL_6ED9EA33F3,ent_d3474fe90d54739d,ent_4e50634b48565169,自制听诊器,内部旋转件,监测诊断手段,机电对象,监测,监测,监测,辅助判断,"[""辅助判断""]",辅助判断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""机电对象""}",[448],448
rel_ffd5acae6cfdc6a7,REL_6ED9EA33F3,ent_d3474fe90d54739d,ent_581211b4320ecb36,自制听诊器,轴承,监测诊断手段,机电对象,监测,监测,监测,辅助判断,"[""辅助判断""]",辅助判断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""机电对象""}",[448],448
rel_f471749dcd6f9216,REL_6ED9EA33F3,ent_d3c872aa5a85b780,ent_87d91ffec8479486,电容器状态检查,变频器,监测诊断手段,机电对象,监测,监测,监测,内部维护包括,"[""内部维护包括""]",内部维护包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""机电对象""}",[439],439
rel_ae3f633d0fdd3239,REL_9899E5D4D0,ent_d5116c495b6a233b,ent_6d4c26619604c397,轴封泄漏,水泵故障,原因因素,故障类型,导致,导致,导致,原因包括,"[""原因包括""]",原因包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[432],432
rel_f57a166fb3978ba8,REL_0392E69299,ent_d62da8702d2bea11,ent_0631fe42b5b5605b,加速度计,不对中,监测诊断手段,故障类型,用于诊断,用于诊断,用于诊断,识别,"[""识别""]",识别,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于诊断"", ""relation_key"": ""用于诊断"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""故障类型""}",[434],434
rel_9a205a04e92094a1,REL_6ED9EA33F3,ent_d62da8702d2bea11,ent_0df3af14a7ec46fd,加速度计,分油机,监测诊断手段,机电对象,监测,监测,监测,应用于,"[""应用于""]",应用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""机电对象""}",[434],434
rel_70462285e22ec0f3,REL_6ED9EA33F3,ent_d62da8702d2bea11,ent_3447717743711de7,加速度计,发电机,监测诊断手段,机电对象,监测,监测,监测,应用于,"[""应用于""]",应用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""机电对象""}",[434],434
rel_790d12cb05b5144f,REL_0392E69299,ent_d62da8702d2bea11,ent_4e10ff6fc4e729bd,加速度计,结构共振,监测诊断手段,故障类型,用于诊断,用于诊断,用于诊断,识别,"[""识别""]",识别,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于诊断"", ""relation_key"": ""用于诊断"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""故障类型""}",[434],434
rel_82e8d9b5c8d4a4bb,REL_6ED9EA33F3,ent_d62da8702d2bea11,ent_51f510ed28884a33,加速度计,主机,监测诊断手段,机电对象,监测,监测,监测,应用于,"[""应用于""]",应用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""机电对象""}",[434],434
rel_b9164ebc4848381e,REL_0392E69299,ent_d62da8702d2bea11,ent_567c0e29ea134e8e,加速度计,齿轮磨损,监测诊断手段,故障类型,用于诊断,用于诊断,用于诊断,识别,"[""识别""]",识别,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于诊断"", ""relation_key"": ""用于诊断"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""故障类型""}",[434],434
rel_69837578e28e9241,REL_0392E69299,ent_d62da8702d2bea11,ent_877baacdb1c5683f,加速度计,轴承缺陷,监测诊断手段,故障类型,用于诊断,用于诊断,用于诊断,识别,"[""识别""]",识别,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于诊断"", ""relation_key"": ""用于诊断"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""故障类型""}",[434],434
rel_b2c41ff8da273b13,REL_0392E69299,ent_d62da8702d2bea11,ent_9a25e0de14e7fe8c,加速度计,不平衡,监测诊断手段,故障类型,用于诊断,用于诊断,用于诊断,识别,"[""识别""]",识别,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于诊断"", ""relation_key"": ""用于诊断"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""故障类型""}",[434],434
rel_f277944aa4b3c483,REL_6ED9EA33F3,ent_d62da8702d2bea11,ent_bb5e8a8151c400ef,加速度计,电动机,监测诊断手段,机电对象,监测,监测,监测,应用于,"[""应用于""]",应用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""机电对象""}",[434],434
rel_6d722e0882cd66e0,REL_0392E69299,ent_d62da8702d2bea11,ent_e26340d54ebbc92e,加速度计,松动,监测诊断手段,故障类型,用于诊断,用于诊断,用于诊断,识别,"[""识别""]",识别,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于诊断"", ""relation_key"": ""用于诊断"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""故障类型""}",[434],434
rel_25141e1c4e459d21,REL_6ED9EA33F3,ent_d62da8702d2bea11,ent_ecc32d2555e1257e,加速度计,风机,监测诊断手段,机电对象,监测,监测,监测,应用于,"[""应用于""]",应用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""机电对象""}",[434],434
rel_dfb6a94673c00f26,REL_6ED9EA33F3,ent_d62da8702d2bea11,ent_eec331b16e2187bd,加速度计,泵,监测诊断手段,机电对象,监测,监测,监测,应用于,"[""应用于""]",应用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""机电对象""}",[434],434
rel_30e846b68435cb57,REL_414B008BA9,ent_d691afe08aa8b767,ent_b3e94f2312e6fc6d,散货船,MANB&W6S70MC-C7,机电对象,机电对象,涉及,涉及,涉及,配备,"[""配备""]",配备,,unmapped,null,[442],442
rel_12c1e341d37bbc6c,REL_5D9506010F,ent_d74b47d896d4dac3,ent_2ee7735ca5a5667c,绝缘下降,间歇停机,故障类型,故障现象,表现为,表现为,表现为,问题,"[""问题""]",问题,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""故障类型"", ""target_entity_type"": ""故障现象""}",[448],448
rel_e15b60d60360ef3c,REL_5D9506010F,ent_d74b47d896d4dac3,ent_6a66419b3473492f,绝缘下降,温升偏高,故障类型,故障现象,表现为,表现为,表现为,问题,"[""问题""]",问题,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""故障类型"", ""target_entity_type"": ""故障现象""}",[448],448
rel_2239bf3aefffe30c,REL_3F8A56C3E0,ent_d74b47d896d4dac3,ent_d7e793a8dc6983dc,绝缘下降,接线,故障类型,机电对象,发生于,发生于,发生于,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障类型"", ""target_entity_type"": ""机电对象""}",[448],448
rel_ceae447c183164e9,REL_5D9506010F,ent_d74b47d896d4dac3,ent_d9c9f6cfacd04375,绝缘下降,压力不足,故障类型,故障现象,表现为,表现为,表现为,问题,"[""问题""]",问题,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""故障类型"", ""target_entity_type"": ""故障现象""}",[448],448
rel_2d4d76d66597219b,REL_9899E5D4D0,ent_d7533ac4029f5721,ent_8aa7270b7ec08859,油路泄漏,润滑油不足,原因因素,故障类型,导致,导致,导致,由...引起,"[""由...引起""]",由...引起,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[432],432
rel_b6d66228291c4cf7,REL_27ECCF9785,ent_d82e4bb676ee8ce6,ent_263b21b696a0ec13,轴承磨损,绕组温升,原因因素,故障现象,触发,触发,触发,引起,"[""引起""]",引起,,unmapped,null,[438],438
rel_951e55fda0c1a55a,REL_9899E5D4D0,ent_d82e4bb676ee8ce6,ent_2ca24d552c49d035,轴承磨损,绝缘不良,原因因素,故障类型,导致,导致,导致,引起...降低绝缘水平,"[""引起...降低绝缘水平""]",引起...降低绝缘水平,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[438],438
rel_b6c3e566832b06be,REL_9899E5D4D0,ent_d82e4bb676ee8ce6,ent_6d4c26619604c397,轴承磨损,水泵故障,原因因素,故障类型,导致,导致,导致,原因包括,"[""原因包括""]",原因包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[432],432
rel_668d1b190932610e,REL_9899E5D4D0,ent_d82e4bb676ee8ce6,ent_74e6c6e037b556da,轴承磨损,振动过大,原因因素,故障类型,导致,导致,导致,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[440],440
rel_96f5c220bc0f7785,REL_27ECCF9785,ent_d82e4bb676ee8ce6,ent_8ca3051457aed7cd,轴承磨损,温升过高,原因因素,故障现象,触发,触发,触发,诱发,"[""诱发""]",诱发,,unmapped,null,[427],427
rel_edcd48f8441da894,REL_3F8A56C3E0,ent_d854be29d72ba872,ent_87d91ffec8479486,过热故障,变频器,故障类型,机电对象,发生于,发生于,发生于,引发...报警,"[""引发...报警""]",引发...报警,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障类型"", ""target_entity_type"": ""机电对象""}",[439],439
rel_589818687a1aa8d6,REL_6966A6BDB7,ent_d926c00bf3fd8c75,ent_7f623a8aac77d054,故障分析,技术根因,监测诊断手段,原因因素,归因于,归因于,归因于,查,"[""查""]",查,,unmapped,null,[458],458
rel_c0176ff5c1b37e08,REL_6966A6BDB7,ent_d926c00bf3fd8c75,ent_a268e875aba1adb6,故障分析,管理短板,监测诊断手段,原因因素,归因于,归因于,归因于,查,"[""查""]",查,,unmapped,null,[458],458
rel_a3e5ebc174ddb92e,REL_F599D32E5F,ent_da4650009c9a868c,ent_9e382333a925a33d,拆检泵头清理叶轮和流道,离心泵不排液,处置措施,故障类型,用于处理,用于处理,用于处理,应,"[""应""]",应,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[437],437
rel_9a0ac1322cda3690,REL_F599D32E5F,ent_db1a838f8ed78723,ent_bb5e8a8151c400ef,轴承润滑与磨损检查,电动机,处置措施,机电对象,用于处理,用于处理,用于处理,放在...上,"[""放在...上""]",放在...上,,unmapped,null,[439],439
rel_5db1f7dd5b3b6b68,REL_C8F49B50A6,ent_db4359e357965e34,ent_a3f20706884587b3,加强绝缘检查,主配电板跳闸,预防管理策略,故障类型,用于预防,用于预防,用于预防,应通过...进行预防,"[""应通过...进行预防""]",应通过...进行预防,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于预防"", ""relation_key"": ""用于预防"", ""source_entity_type"": ""预防管理策略"", ""target_entity_type"": ""故障类型""}",[438],438
rel_844a2eef62e77010,REL_9899E5D4D0,ent_db75599f2af4c51e,ent_1d323ea06ee8f38c,法兰松动,外泄漏,原因因素,故障现象,导致,导致,导致,造成,"[""造成""]",造成,,unmapped,null,[437],437
rel_d727c06c3c17a53e,REL_9899E5D4D0,ent_db75599f2af4c51e,ent_b5932f153e48998e,法兰松动,系统失压,原因因素,故障现象,导致,导致,导致,造成,"[""造成""]",造成,,unmapped,null,[437],437
rel_2fbf1953713c4e18,REL_9899E5D4D0,ent_dbab623f30bb6f8e,ent_5f2c8fd174f704b6,液压泵磨损,舵机液压系统压力异常,原因因素,故障类型,导致,导致,导致,会导致,"[""会导致""]",会导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[437],437
rel_e71e66ad0e54f15b,REL_9899E5D4D0,ent_dbab623f30bb6f8e,ent_bc37be8e4b94e416,液压泵磨损,流量和压力下降,原因因素,故障现象,导致,导致,导致,会导致,"[""会导致""]",会导致,,unmapped,null,[437],437
rel_d92a105b01370592,REL_9899E5D4D0,ent_dc798f9a478212bf,ent_240e10fd7fcbfdf7,内部微动触点老化虚接,阶梯保护逻辑被绕过,原因因素,故障类型,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[444],444
rel_216c19724468d942,REL_F599D32E5F,ent_dd731556598c2683,ent_78320fe6d4eb6546,修复轴承,AVR 故障,处置措施,故障类型,用于处理,用于处理,用于处理,处理时应,"[""处理时应""]",处理时应,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[446],446
rel_8e6c32b6cb7899d4,REL_9899E5D4D0,ent_de19eebf6e991d42,ent_c5febae387fdff58,调速器故障,发电机并机困难与掉闸,原因因素,故障类型,导致,导致,导致,由...导致,"[""由...导致""]",由...导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[436],436
rel_f2f73e40f5c2fe47,REL_9899E5D4D0,ent_dec9999515f0e043,ent_be191d4e1e6ed86b,高压油泵磨损,燃油系统故障,原因因素,故障类型,导致,导致,导致,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[435],435
rel_ff8684596572558f,REL_F599D32E5F,ent_dff68d820d3e7396,ent_ba59e062e81c9117,更换处理,电网绝缘过低与接地故障,处置措施,故障类型,用于处理,用于处理,用于处理,应进行,"[""应进行""]",应进行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[436],436
rel_2c43e72350586b61,REL_F599D32E5F,ent_dffd83dd61f2c91f,ent_2ca24d552c49d035,停机用绝缘表逐段排查并进行包扎或更换,绝缘不良,处置措施,故障类型,用于处理,用于处理,用于处理,必要时,"[""必要时""]",必要时,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[438],438
rel_515ad4611f0d1884,REL_9899E5D4D0,ent_e0aa6cf76f978dd0,ent_ba59e062e81c9117,循环水量不足,电网绝缘过低与接地故障,原因因素,故障类型,导致,导致,导致,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[436],436
rel_bc85edb77aea13d1,REL_FEA281029C,ent_e100f2453199b227,ent_088f7488061f072e,台账管理,油轮,预防管理策略,机电对象,适用于,适用于,适用于,适用于,"[""适用于""]",适用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""预防管理策略"", ""target_entity_type"": ""机电对象""}",[429],429
rel_89f35f9a483f3836,REL_FEA281029C,ent_e100f2453199b227,ent_3c6c7e41216ed2dc,台账管理,集装箱船,预防管理策略,机电对象,适用于,适用于,适用于,适用于,"[""适用于""]",适用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""预防管理策略"", ""target_entity_type"": ""机电对象""}",[429],429
rel_d78b64900b58b651,REL_FEA281029C,ent_e100f2453199b227,ent_7fe7e2af6c126813,台账管理,常规商船,预防管理策略,机电对象,适用于,适用于,适用于,适用于,"[""适用于""]",适用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""预防管理策略"", ""target_entity_type"": ""机电对象""}",[429],429
rel_f4c2b49fb6c12f08,REL_FEA281029C,ent_e100f2453199b227,ent_d691afe08aa8b767,台账管理,散货船,预防管理策略,机电对象,适用于,适用于,适用于,适用于,"[""适用于""]",适用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""预防管理策略"", ""target_entity_type"": ""机电对象""}",[429],429
rel_79dee460cacf3839,REL_6966A6BDB7,ent_e12360f65d9a78a6,ent_197dac79729254b7,全船失电—压载泵过载跳电案例,错误理解负荷计算,故障案例,原因因素,归因于,归因于,归因于,直接原因是,"[""直接原因是""]",直接原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""归因于"", ""relation_key"": ""归因于"", ""source_entity_type"": ""故障案例"", ""target_entity_type"": ""原因因素""}",[446],446
rel_56b148050f00f1c6,REL_5BE0DD1AA4,ent_e12360f65d9a78a6,ent_397df71803808e66,全船失电—压载泵过载跳电案例,建立大功率负载启动审批制度,故障案例,预防管理策略,采取,采取,采取,处理措施包括,"[""处理措施包括""]",处理措施包括,,unmapped,null,[446],446
rel_8142275e0208fadc,REL_5BE0DD1AA4,ent_e12360f65d9a78a6,ent_3fdd832b95a9f852,全船失电—压载泵过载跳电案例,在驾驶台和集控室张贴允许同时启动功率表,故障案例,预防管理策略,采取,采取,采取,处理措施包括,"[""处理措施包括""]",处理措施包括,,unmapped,null,[446],446
rel_a2f680c8ee6ea5d7,REL_6966A6BDB7,ent_e12360f65d9a78a6,ent_6480f3ad37041cbc,全船失电—压载泵过载跳电案例,甲板部门与轮机部门之间缺乏有效沟通,故障案例,原因因素,归因于,归因于,归因于,深层原因是,"[""深层原因是""]",深层原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""归因于"", ""relation_key"": ""归因于"", ""source_entity_type"": ""故障案例"", ""target_entity_type"": ""原因因素""}",[446],446
rel_062fe7c1f1517dd7,REL_5BE0DD1AA4,ent_e12360f65d9a78a6,ent_6a8346ca05be2c1a,全船失电—压载泵过载跳电案例,加强负荷计算培训,故障案例,预防管理策略,采取,采取,采取,处理措施包括,"[""处理措施包括""]",处理措施包括,,unmapped,null,[446],446
rel_06d8663ae6ed4aa7,REL_414B008BA9,ent_e12360f65d9a78a6,ent_77ca44bf635e2068,全船失电—压载泵过载跳电案例,压载泵过载跳电,故障案例,故障类型,涉及,涉及,涉及,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及"", ""relation_key"": ""涉及"", ""source_entity_type"": ""故障案例"", ""target_entity_type"": ""故障类型""}",[446],446
rel_d475396503a3de0e,REL_5BE0DD1AA4,ent_e12360f65d9a78a6,ent_86b9743f34b57bbe,全船失电—压载泵过载跳电案例,要求压载泵分时启动,故障案例,处置措施,采取,采取,采取,处理措施包括,"[""处理措施包括""]",处理措施包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采取"", ""relation_key"": ""采取"", ""source_entity_type"": ""故障案例"", ""target_entity_type"": ""处置措施""}",[446],446
rel_bbafff8a6ca18fc7,REL_5D9506010F,ent_e12360f65d9a78a6,ent_9a801375aee6f6b0,全船失电—压载泵过载跳电案例,全船失电,故障案例,故障现象,表现为,表现为,表现为,全船失电,"[""全船失电""]",全船失电,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""故障案例"", ""target_entity_type"": ""故障现象""}",[446],446
rel_9ca72ce5c2a0b230,REL_414B008BA9,ent_e12360f65d9a78a6,ent_a628f3a7b523ca26,全船失电—压载泵过载跳电案例,压载泵,故障案例,机电对象,涉及,涉及,涉及,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及"", ""relation_key"": ""涉及"", ""source_entity_type"": ""故障案例"", ""target_entity_type"": ""机电对象""}",[446],446
rel_99d85af94d8c544d,REL_5D9506010F,ent_e12360f65d9a78a6,ent_b52538d580008268,全船失电—压载泵过载跳电案例,主发电机过载保护跳闸,故障案例,故障现象,表现为,表现为,表现为,因...跳闸,"[""因...跳闸""]",因...跳闸,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""故障案例"", ""target_entity_type"": ""故障现象""}",[446],446
