relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe
rel_20d180b119c58e36,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_246f3be538272893,日常巡检,电解液液位,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_0e6ffd712b29b2b8,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_2a361253d37cac6c,日常巡检,绝缘层破损,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_8f50639ce0fcadb8,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_2d1c210dd512ea5a,日常巡检,电流,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_e270cec3d48622d7,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_4e18fcdc148920d5,日常巡检,外观老化,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_500a3a5aaf44bf23,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_57443d8772fdb91c,日常巡检,振动,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_add32afdd9664ade,REL_2F328FAB36,ent_d1b3e9e35bfbcdc4,ent_5f86418e14f93639,日常巡检,技术档案,作业活动,文档记录,形成,形成,形成,形成可追溯的技术档案,"[""形成可追溯的技术档案""]",形成可追溯的技术档案,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""形成"", ""relation_key"": ""形成"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""文档记录""}",[363],363
rel_7a5cdfb984e140e5,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_60f1497fa5f831cc,日常巡检,接线端子松动,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_ba95ddddbedad008,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_61559bc39a83bd3a,日常巡检,外壳温度,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_1f802457dccb840e,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_727fd5c4b9834ae4,日常巡检,开关位置,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_3cdbd1574e06b3a8,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_7bf90791b6375966,日常巡检,极柱腐蚀,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_e9af432ff77fe13c,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_7caf1d4cc6fbac73,日常巡检,外观鼓包漏液,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_13246d18fdda9feb,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_7cafb880fb8660ab,日常巡检,仪表读数,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_9fa2d71a91ef53fa,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_7ed9c0a163f632ca,日常巡检,接线盒紧固情况,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_0455ac5f32e4d30a,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_83886b22b177e4e1,日常巡检,腐蚀,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_67ab04b860a6217e,REL_93D4786288,ent_d1b3e9e35bfbcdc4,ent_896f0b3d2db47ea0,日常巡检,蓄电池组,作业活动,设备部件,针对,针对,针对,对...执行检查,"[""对...执行检查""]",对...执行检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[363],363
rel_3c17e947d68374aa,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_92deb5e392b1a1cf,日常巡检,氧化腐蚀,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_439e5a95fe528d1b,REL_D32CE0D895,ent_d1b3e9e35bfbcdc4,ent_957331561235c32d,日常巡检,制造商说明书,作业活动,规范程序,遵循,遵循,遵循,按照...制定...执行,"[""按照...制定...执行""]",按照...制定...执行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[363],363
rel_5d226c390181baaf,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_9c28fa5df71ddafb,日常巡检,发热变色,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_dff191cd9dcc9b2e,REL_93D4786288,ent_d1b3e9e35bfbcdc4,ent_a334850d3d814564,日常巡检,主发电机,作业活动,设备部件,针对,针对,针对,对...执行检查,"[""对...执行检查""]",对...执行检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[363],363
rel_731540efad0fa930,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_a537deefbab49dc5,日常巡检,电压,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_1688aa1e7ecfcdf9,REL_D32CE0D895,ent_d1b3e9e35bfbcdc4,ent_a96e4db8d6b5a0c5,日常巡检,船级社要求,作业活动,规范程序,遵循,遵循,遵循,按照...制定...执行,"[""按照...制定...执行""]",按照...制定...执行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[363],363
rel_f6a660b7b7a62fb5,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_af2bae08bcbc01ff,日常巡检,滑油压力,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_19e3d373d78aff83,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_b4cff85cc9514fe9,日常巡检,指示灯状态,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_36225e2e1c784425,REL_E7943F9461,ent_d1b3e9e35bfbcdc4,ent_b5a67f86a7ae8ba7,日常巡检,早期故障,作业活动,故障异常,预防,预防,预防,发现早期故障的关键手段,"[""发现早期故障的关键手段""]",发现早期故障的关键手段,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[363],363
rel_761b7b169865edda,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_bae5178cfbfba644,日常巡检,冒烟,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_9b7df86c69eb0581,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_c18fea493cf9f486,日常巡检,敷设是否牢固,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_d6bba940bc1185d4,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_d93631171dccb809,日常巡检,异味,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_79f132a3310d7628,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_e2b080e162e32f24,日常巡检,频率,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_435f75c65fccc083,REL_93D4786288,ent_d1b3e9e35bfbcdc4,ent_ed4dc9789ac6c6af,日常巡检,应急配电板,作业活动,设备部件,针对,针对,针对,对...执行检查,"[""对...执行检查""]",对...执行检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[363],363
rel_59323f0809ec03ae,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_f528c775bf16d633,日常巡检,运行声音,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_a08114b046bb7102,REL_93D4786288,ent_d1b3e9e35bfbcdc4,ent_f65dae4673d2c7a5,日常巡检,电缆线路,作业活动,设备部件,针对,针对,针对,对...执行检查,"[""对...执行检查""]",对...执行检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[363],363
rel_99bde1aa38cb2614,REL_6ED9EA33F3,ent_d1b3e9e35bfbcdc4,ent_fe1b7266f87bc6ea,日常巡检,排烟颜色,作业活动,监测指标,监测,监测,监测,巡检内容,"[""巡检内容""]",巡检内容,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[363],363
rel_c94507c6ed1ea406,REL_9899E5D4D0,ent_d2203e66744c9b08,ent_d553872cd3f4d96e,信号线路受干扰,转速反馈异常,原因因素,故障异常,导致,导致,导致,可能由...造成,"[""可能由...造成""]",可能由...造成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382
rel_0d826b49de641eb8,REL_93D4786288,ent_d3955ecb237b2ebf,ent_5a0830226afad0a7,电气系统维护,电气系统,作业活动,电气系统,针对,针对,针对,电气系统,"[""电气系统""]",电气系统,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""电气系统""}",[360],360
rel_4ee09ea1441ea61a,REL_93D4786288,ent_d4ec785eda560125,ent_d985fb03a3b4180a,组件状态检查,熔断器,作业活动,设备部件,针对,针对,针对,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[365],365
rel_6dabf89d5b185320,REL_93D4786288,ent_d60a37268357f373,ent_8c79e6f8399b586b,物理连接检查,紧固螺栓,作业活动,设备部件,针对,针对,针对,观察,"[""观察""]",观察,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[365],365
rel_993619ccdc706400,REL_93D4786288,ent_d60a37268357f373,ent_90017b97d660b454,物理连接检查,接线头,作业活动,设备部件,针对,针对,针对,观察,"[""观察""]",观察,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[365],365
rel_fc84050dbde4a758,REL_23C0E102A0,ent_d62486e0051153f4,ent_493e81fdea7d46fa,船舶电气设备管理与维修保养手册,《钢质海船入级规范》,文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360
rel_885ff7228fc2c6f2,REL_23C0E102A0,ent_d62486e0051153f4,ent_6a7c0ddb8ae18bf9,船舶电气设备管理与维修保养手册,《国内航行海船检验规则 (2025)》,文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360
rel_33ade2881a5aa72f,REL_23C0E102A0,ent_d62486e0051153f4,ent_7ffa70f0133ca202,船舶电气设备管理与维修保养手册,GB/T7357-2025《船舶电气设备系统设计 保护》,文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360
rel_5e0809ae5a32a176,REL_23C0E102A0,ent_d62486e0051153f4,ent_8bce1d7be0732e44,船舶电气设备管理与维修保养手册,《国际海上人命安全公约》(SOLAS),文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360
rel_5e70a144a3b04851,REL_23C0E102A0,ent_d62486e0051153f4,ent_d669b8a7aee23bcf,船舶电气设备管理与维修保养手册,IEC 60092 系列国际电工标准,文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360
rel_3df7e815913f91e7,REL_23C0E102A0,ent_d62486e0051153f4,ent_eb1725d919c40990,船舶电气设备管理与维修保养手册,GB/T7358-2025《船舶电气设备 系统设计总则》,文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360
rel_27232d72ddf69e22,REL_23C0E102A0,ent_d62486e0051153f4,ent_fa0dc3816a2ff336,船舶电气设备管理与维修保养手册,CB/T3713-1995《船舶电气设备文字符号》,文档记录,规范程序,引用,引用,引用,遵循,"[""遵循""]",遵循,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""引用"", ""relation_key"": ""引用"", ""source_entity_type"": ""文档记录"", ""target_entity_type"": ""规范程序""}",[360],360
rel_dd3d0a07dbca9fb0,REL_5BE321F307,ent_d70078928600690f,ent_243f5e26d45fa693,灯具频繁烧毁,照明系统,故障异常,电气系统,影响,影响,影响,关系到,"[""关系到""]",关系到,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[380],380
rel_e142b6c0f128f8c6,REL_3F8A56C3E0,ent_d76aa6706deb4594,ent_dbf9ce2d2f3458e3,端子发热,蓄电池,故障异常,设备部件,发生于,发生于,发生于,隐含于上下文,"[""隐含于上下文""]",隐含于上下文,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""设备部件""}",[379],379
rel_e8bf8d267d5310f8,REL_93D4786288,ent_d938c3c3926b7e3d,ent_1f364ab7737f11f1,局部修复,绝缘层破损部位,作业活动,设备部件,针对,针对,针对,采取局部修复,"[""采取局部修复""]",采取局部修复,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[381],381
rel_83823d665b454c1e,REL_9263E46A01,ent_d9c5a65303f72ec5,ent_eb902a5e499c383e,维修,故障,作业活动,故障异常,处理,处理,处理,维修,"[""维修""]",维修,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[384],384
rel_7cb217bc728bd02b,REL_9899E5D4D0,ent_dabdcfc61a4e6111,ent_d553872cd3f4d96e,测速探头间隙变化,转速反馈异常,原因因素,故障异常,导致,导致,导致,可能由...造成,"[""可能由...造成""]",可能由...造成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382
rel_f3103cab7256d804,REL_D32CE0D895,ent_db18066c592f79d8,ent_f822c953ccbb3dd1,普通船员,安全用电规程,岗位,规范程序,遵循,遵循,遵循,遵守,"[""遵守""]",遵守,,unmapped,null,[362],362
rel_d4bb77aacae5c2e3,REL_9263E46A01,ent_db8b34d3cf3c3ec4,ent_eb902a5e499c383e,故障处理,故障,作业活动,故障异常,处理,处理,处理,故障处理,"[""故障处理""]",故障处理,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[384],384
rel_f372e2f00fa2745b,REL_C8079CB7C7,ent_dbf9ce2d2f3458e3,ent_a9c9a45d695ea269,蓄电池,直流系统,设备部件,电气系统,供电,供电,供电,蓄电池与直流系统,"[""蓄电池与直流系统""]",蓄电池与直流系统,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""电气系统""}",[379],379
rel_b73570f488caedba,REL_C8079CB7C7,ent_dbf9ce2d2f3458e3,ent_c627225a0db026b2,蓄电池,船舶电气系统,设备部件,电气系统,供电,供电,供电,是船舶电气系统中...组成部分,"[""是船舶电气系统中...组成部分""]",是船舶电气系统中...组成部分,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""电气系统""}",[379],379
rel_3da8dd80a95cdf61,REL_C8079CB7C7,ent_dc2a20506f3a9c43,ent_10991af01325c6f0,主配电板（MSB),船舶电力系统,设备部件,电气系统,供电,供电,供电,控制、监视和保护,"[""控制、监视和保护""]",控制、监视和保护,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""电气系统""}",[371],371
rel_ab3699dbe7816bef,REL_93D4786288,ent_dc7c5dc5f6110307,ent_5f22d4018f3a6aec,焦糊味识别,绝缘漆融化,作业活动,故障异常,针对,针对,针对,识别,"[""识别""]",识别,,unmapped,null,[365],365
rel_2e81529455c934ad,REL_9263E46A01,ent_ddca9999e937b463,ent_aa85cf01145fd80a,实施心肺复苏 (CPR),全船失电,作业活动,故障异常,处理,处理,处理,立即实施心肺复苏 (CPR),"[""立即实施心肺复苏 (CPR)""]",立即实施心肺复苏 (CPR),,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[368],368
rel_a4755387f137d708,REL_D32CE0D895,ent_df825daae97e2725,ent_5054c4937813f61b,检修处理,技术标准,作业活动,规范程序,遵循,遵循,遵循,若不符合要求则必须立即进行检修处理,"[""若不符合要求则必须立即进行检修处理""]",若不符合要求则必须立即进行检修处理,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[366],366
rel_e6c092387977df27,REL_9899E5D4D0,ent_dfc920a1f33bf353,ent_7fda27412f700836,碳粉污染,绝缘下降,原因因素,故障异常,导致,导致,导致,可能成因,"[""可能成因""]",可能成因,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[367],367
rel_4f46f2f0e5dc30de,REL_5BE321F307,ent_e0a0b63ca451e226,ent_e59f0a15f4352056,输出不动作,自动化系统,故障异常,电气系统,影响,影响,影响,影响整个控制链路,"[""影响整个控制链路""]",影响整个控制链路,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[382],382
rel_6d28030b997bfc8c,REL_93D4786288,ent_e0e82697796e30fa,ent_45f0a6dbafb90a4f,分支排除法,开关,作业活动,设备部件,针对,针对,针对,逐个关掉,"[""逐个关掉""]",逐个关掉,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[377],377
rel_9fdaeec44cce6ee3,REL_9899E5D4D0,ent_e12246861c9953e4,ent_96c2a6e21c5b95a6,活性物质脱落,单体电压异常,原因因素,故障异常,导致,导致,导致,由...引起,"[""由...引起""]",由...引起,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[379],379
rel_a58668dc39b71048,REL_9899E5D4D0,ent_e264eb7afb6732d1,ent_ea17369104e8eff9,断路器单极拒动,缺相运行,原因因素,故障异常,导致,导致,导致,可能成因,"[""可能成因""]",可能成因,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[367],367
rel_36fd5ae7605dc5ee,REL_9899E5D4D0,ent_e36d73747df649b2,ent_ea17369104e8eff9,熔断器熔断,缺相运行,原因因素,故障异常,导致,导致,导致,可能成因,"[""可能成因""]",可能成因,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[367],367
rel_6931f9f28d114873,REL_28FEBBA225,ent_e3eba65c2a21eec2,ent_06700f0f3872347f,值班轮机员,基础维护,岗位,作业活动,执行,执行,执行,承担,"[""承担""]",承担,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""执行"", ""relation_key"": ""执行"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""作业活动""}",[360],360
rel_87944d66e793353f,REL_28FEBBA225,ent_e3eba65c2a21eec2,ent_0e6eb515aa87eaaf,值班轮机员,巡检,岗位,作业活动,执行,执行,执行,承担,"[""承担""]",承担,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""执行"", ""relation_key"": ""执行"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""作业活动""}",[360],360
rel_e5ca29ea728f58ff,REL_28FEBBA225,ent_e3eba65c2a21eec2,ent_9707ac4e5c4cedd1,值班轮机员,记录,岗位,作业活动,执行,执行,执行,承担,"[""承担""]",承担,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""执行"", ""relation_key"": ""执行"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""作业活动""}",[360],360
